,identifier,pollster:id,link,start_date,end_date,published_date,population,sponsor,method,n,area,done_by_x,notes_x,,question:identifier,poll:identifier,choice:id,topic_id,value_x,done_by_y,notes_y,start_date_date,end_date_date,middle_date_date_x,middle_date,middle_date_date_y,value_y
962,2021-01,Median,https://www.median.eu/cs/wp-content/uploads/2021/02/Volby_2021_01_v03_FINAL.pdf,2021-01-01,2021-01-29,2021-02-02,,,,1062,ČR,Michal Škop,,,model,2021-01,ČSSD,model psp,0.07,Michal Škop,,2021-01-01,2021-01-29,2021-01-15,2021-01-15,2021-01-15,0.04928935570304807
963,2021-01,Median,https://www.median.eu/cs/wp-content/uploads/2021/02/Volby_2021_01_v03_FINAL.pdf,2021-01-01,2021-01-29,2021-02-02,,,,1062,ČR,Michal Škop,,,model,2021-01,KSČM,model psp,0.07,Michal Škop,,2021-01-01,2021-01-29,2021-01-15,2021-01-15,2021-01-15,0.05566680689507343
964,2021-01,Median,https://www.median.eu/cs/wp-content/uploads/2021/02/Volby_2021_01_v03_FINAL.pdf,2021-01-01,2021-01-29,2021-02-02,,,,1062,ČR,Michal Škop,,,model,2021-01,Trikolóra,model psp,0.02,Michal Škop,,2021-01-01,2021-01-29,2021-01-15,2021-01-15,2021-01-15,0.027260265617482377
965,2021-01,Median,https://www.median.eu/cs/wp-content/uploads/2021/02/Volby_2021_01_v03_FINAL.pdf,2021-01-01,2021-01-29,2021-02-02,,,,1062,ČR,Michal Škop,,,model,2021-01,Zelení,model psp,0.015,Michal Škop,,2021-01-01,2021-01-29,2021-01-15,2021-01-15,2021-01-15,0.015178280149704345
966,2021-01,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-02/tiskova_zprava_ipsos_volebni_model_12.2.2021_0.pdf,2021-01-15,2021-01-19,2021-02-12,,SPOLU,,1018,ČR,Michal Škop,,,model,2021-01,ANO,model psp,0.272,Michal Škop,,2021-01-15,2021-01-19,2021-01-17,2021-01-17,2021-01-17,0.2496631540412417
967,2021-01,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-02/tiskova_zprava_ipsos_volebni_model_12.2.2021_0.pdf,2021-01-15,2021-01-19,2021-02-12,,SPOLU,,1018,ČR,Michal Škop,,,model,2021-01,Piráti+STAN,model psp,0.23199999999999998,Michal Škop,,2021-01-15,2021-01-19,2021-01-17,2021-01-17,2021-01-17,0.2666390128903369
968,2021-01,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-02/tiskova_zprava_ipsos_volebni_model_12.2.2021_0.pdf,2021-01-15,2021-01-19,2021-02-12,,SPOLU,,1018,ČR,Michal Škop,,,model,2021-01,SPOLU,model psp,0.217,Michal Škop,,2021-01-15,2021-01-19,2021-01-17,2021-01-17,2021-01-17,0.19517478672184788
969,2021-01,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-02/tiskova_zprava_ipsos_volebni_model_12.2.2021_0.pdf,2021-01-15,2021-01-19,2021-02-12,,SPOLU,,1018,ČR,Michal Škop,,,model,2021-01,SPD,model psp,0.084,Michal Škop,,2021-01-15,2021-01-19,2021-01-17,2021-01-17,2021-01-17,0.09965116583602712
970,2021-01,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-02/tiskova_zprava_ipsos_volebni_model_12.2.2021_0.pdf,2021-01-15,2021-01-19,2021-02-12,,SPOLU,,1018,ČR,Michal Škop,,,model,2021-01,KSČM,model psp,0.06,Michal Škop,,2021-01-15,2021-01-19,2021-01-17,2021-01-17,2021-01-17,0.055543014652684165
971,2021-01,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-02/tiskova_zprava_ipsos_volebni_model_12.2.2021_0.pdf,2021-01-15,2021-01-19,2021-02-12,,SPOLU,,1018,ČR,Michal Škop,,,model,2021-01,ČSSD,model psp,0.057999999999999996,Michal Škop,,2021-01-15,2021-01-19,2021-01-17,2021-01-17,2021-01-17,0.04897826440221872
972,2021-01,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-02/tiskova_zprava_ipsos_volebni_model_12.2.2021_0.pdf,2021-01-15,2021-01-19,2021-02-12,,SPOLU,,1018,ČR,Michal Škop,,,model,2021-01,Trikolóra,model psp,0.036000000000000004,Michal Škop,,2021-01-15,2021-01-19,2021-01-17,2021-01-17,2021-01-17,0.027451304112541777
973,2021-01,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-02/tiskova_zprava_ipsos_volebni_model_12.2.2021_0.pdf,2021-01-15,2021-01-19,2021-02-12,,SPOLU,,1018,ČR,Michal Škop,,,model,2021-01,Zelení,model psp,0.012,Michal Škop,,2021-01-15,2021-01-19,2021-01-17,2021-01-17,2021-01-17,0.015190627455510251
974,2021-01,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-01,ANO,model psp,0.26,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.2466880874144264
975,2021-01,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-01,ODS,model psp,0.105,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.10488921424517368
976,2021-01,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-01,Piráti,model psp,0.21,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.1940461853804994
977,2021-01,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-01,KSČM,model psp,0.05,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.05477992353897148
978,2021-01,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-01,SPD,model psp,0.095,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.10152191724656635
979,2021-01,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-01,ČSSD,model psp,0.035,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.0471634226733124
980,2021-01,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-01,KDU-ČSL,model psp,0.045,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.043699328742475924
981,2021-01,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-01,STAN,model psp,0.095,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.10786552297974315
982,2021-01,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-01,TOP 09,model psp,0.045,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.0520493658188583
983,2021-01_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-01, ale zkoumaly 2 různé modely",,model,2021-01_b,Piráti+STAN,model psp,0.295,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.27025984637054423
984,2021-01_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-01, ale zkoumaly 2 různé modely",,model,2021-01_b,ANO,model psp,0.265,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.2466880874144264
985,2021-01_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-01, ale zkoumaly 2 různé modely",,model,2021-01_b,SPOLU,model psp,0.195,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.19430696829849492
986,2021-01_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-01, ale zkoumaly 2 různé modely",,model,2021-01_b,SPD,model psp,0.105,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.10152191724656635
987,2021-01_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-01, ale zkoumaly 2 různé modely",,model,2021-01_b,KSČM,model psp,0.05,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.05477992353897148
988,2021-01_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2536514-trendy_ceska_2021_vlna66_volebni_model.pdf,2021-01-18,2021-02-05,2021-02-14,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-01, ale zkoumaly 2 různé modely",,model,2021-01_b,ČSSD,model psp,0.04,Michal Škop,,2021-01-18,2021-02-05,2021-01-27,2021-01-27,2021-01-27,0.0471634226733124
989,2021-02,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_02_FINAL_v03-3.pdf,2021-02-01,2021-03-02,2021-03-04,,,,1048,ČR,Michal Škop,,,model,2021-02,ANO,model psp,0.265,Michal Škop,,2021-02-01,2021-03-02,2021-02-15,2021-02-15,2021-02-15,0.23957983395819865
990,2021-02,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_02_FINAL_v03-3.pdf,2021-02-01,2021-03-02,2021-03-04,,,,1048,ČR,Michal Škop,,,model,2021-02,Piráti+STAN,model psp,0.25,Michal Škop,,2021-02-01,2021-03-02,2021-02-15,2021-02-15,2021-02-15,0.27270478770148565
991,2021-02,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_02_FINAL_v03-3.pdf,2021-02-01,2021-03-02,2021-03-04,,,,1048,ČR,Michal Škop,,,model,2021-02,SPOLU,model psp,0.185,Michal Škop,,2021-02-01,2021-03-02,2021-02-15,2021-02-15,2021-02-15,0.19294923385183999
992,2021-02,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_02_FINAL_v03-3.pdf,2021-02-01,2021-03-02,2021-03-04,,,,1048,ČR,Michal Škop,,,model,2021-02,SPD,model psp,0.1,Michal Škop,,2021-02-01,2021-03-02,2021-02-15,2021-02-15,2021-02-15,0.10464397611433024
993,2021-02,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_02_FINAL_v03-3.pdf,2021-02-01,2021-03-02,2021-03-04,,,,1048,ČR,Michal Škop,,,model,2021-02,ČSSD,model psp,0.045,Michal Škop,,2021-02-01,2021-03-02,2021-02-15,2021-02-15,2021-02-15,0.04591752106828071
994,2021-02,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_02_FINAL_v03-3.pdf,2021-02-01,2021-03-02,2021-03-04,,,,1048,ČR,Michal Škop,,,model,2021-02,KSČM,model psp,0.08,Michal Škop,,2021-02-01,2021-03-02,2021-02-15,2021-02-15,2021-02-15,0.054370761755359084
995,2021-02,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_02_FINAL_v03-3.pdf,2021-02-01,2021-03-02,2021-03-04,,,,1048,ČR,Michal Škop,,,model,2021-02,Trikolóra,model psp,0.025,Michal Škop,,2021-02-01,2021-03-02,2021-02-15,2021-02-15,2021-02-15,0.027793331414907238
996,2021-02,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_02_FINAL_v03-3.pdf,2021-02-01,2021-03-02,2021-03-04,,,,1048,ČR,Michal Škop,,,model,2021-02,Zelení,model psp,0.015,Michal Škop,,2021-02-01,2021-03-02,2021-02-15,2021-02-15,2021-02-15,0.01619527442388082
997,2021-02,Ipsos,https://www.ceskenoviny.cz/zpravy/ipsos-volby-by-v-unoru-vyhralo-ano-tesne-pred-piraty-se-stan/2008019,2021-02-15,2021-02-19,2021-03-12,,SPOLU,,1002,ČR,Michal Škop,,,model,2021-02,ANO,model psp,0.254,Michal Škop,,2021-02-15,2021-02-19,2021-02-17,2021-02-17,2021-02-17,0.23875322870276616
998,2021-02,Ipsos,https://www.ceskenoviny.cz/zpravy/ipsos-volby-by-v-unoru-vyhralo-ano-tesne-pred-piraty-se-stan/2008019,2021-02-15,2021-02-19,2021-03-12,,SPOLU,,1002,ČR,Michal Škop,,,model,2021-02,Piráti+STAN,model psp,0.249,Michal Škop,,2021-02-15,2021-02-19,2021-02-17,2021-02-17,2021-02-17,0.2731757410718417
999,2021-02,Ipsos,https://www.ceskenoviny.cz/zpravy/ipsos-volby-by-v-unoru-vyhralo-ano-tesne-pred-piraty-se-stan/2008019,2021-02-15,2021-02-19,2021-03-12,,SPOLU,,1002,ČR,Michal Škop,,,model,2021-02,SPOLU,model psp,0.205,Michal Škop,,2021-02-15,2021-02-19,2021-02-17,2021-02-17,2021-02-17,0.1929282267011114
1000,2021-02,Ipsos,https://www.ceskenoviny.cz/zpravy/ipsos-volby-by-v-unoru-vyhralo-ano-tesne-pred-piraty-se-stan/2008019,2021-02-15,2021-02-19,2021-03-12,,SPOLU,,1002,ČR,Michal Škop,,,model,2021-02,SPD,model psp,0.094,Michal Škop,,2021-02-15,2021-02-19,2021-02-17,2021-02-17,2021-02-17,0.10495464744584718
1001,2021-02,Ipsos,https://www.ceskenoviny.cz/zpravy/ipsos-volby-by-v-unoru-vyhralo-ano-tesne-pred-piraty-se-stan/2008019,2021-02-15,2021-02-19,2021-03-12,,SPOLU,,1002,ČR,Michal Škop,,,model,2021-02,KSČM,model psp,0.048,Michal Škop,,2021-02-15,2021-02-19,2021-02-17,2021-02-17,2021-02-17,0.05412904065327018
1002,2021-02,Ipsos,https://www.ceskenoviny.cz/zpravy/ipsos-volby-by-v-unoru-vyhralo-ano-tesne-pred-piraty-se-stan/2008019,2021-02-15,2021-02-19,2021-03-12,,SPOLU,,1002,ČR,Michal Škop,,,model,2021-02,ČSSD,model psp,0.055,Michal Škop,,2021-02-15,2021-02-19,2021-02-17,2021-02-17,2021-02-17,0.04581580255410839
1003,2021-02,Ipsos,https://www.ceskenoviny.cz/zpravy/ipsos-volby-by-v-unoru-vyhralo-ano-tesne-pred-piraty-se-stan/2008019,2021-02-15,2021-02-19,2021-03-12,,SPOLU,,1002,ČR,Michal Škop,,,model,2021-02,Trikolóra,model psp,0.034,Michal Škop,,2021-02-15,2021-02-19,2021-02-17,2021-02-17,2021-02-17,0.027859809782045806
1004,2021-02,Ipsos,https://www.ceskenoviny.cz/zpravy/ipsos-volby-by-v-unoru-vyhralo-ano-tesne-pred-piraty-se-stan/2008019,2021-02-15,2021-02-19,2021-03-12,,SPOLU,,1002,ČR,Michal Škop,,,model,2021-02,Zelení,model psp,0.016,Michal Škop,,2021-02-15,2021-02-19,2021-02-17,2021-02-17,2021-02-17,0.016269293769840223
1005,2021-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-02,ANO,model psp,0.205,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.23560149554985965
1006,2021-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-02,ODS,model psp,0.095,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.10131435323558942
1007,2021-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-02,Piráti,model psp,0.22,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.19528348121018713
1008,2021-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-02,KSČM,model psp,0.05,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.05349375755477509
1009,2021-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-02,SPD,model psp,0.105,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.10628049840067137
1010,2021-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-02,ČSSD,model psp,0.045,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.04523030178922874
1011,2021-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-02,KDU-ČSL,model psp,0.045,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.042444339161514064
1012,2021-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-02,STAN,model psp,0.13,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.11727189397078391
1013,2021-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,,,model,2021-02,TOP 09,model psp,0.055,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.05446668626935339
1014,2021-02_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-02, ale zkoumaly 2 různé modely",,model,2021-02_b,Piráti+STAN,model psp,0.34,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.2757209272182965
1015,2021-02_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-02, ale zkoumaly 2 různé modely",,model,2021-02_b,ANO,model psp,0.22,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.23560149554985965
1016,2021-02_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-02, ale zkoumaly 2 různé modely",,model,2021-02_b,SPOLU,model psp,0.175,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.1923761352999939
1017,2021-02_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-02, ale zkoumaly 2 různé modely",,model,2021-02_b,SPD,model psp,0.11,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.10628049840067137
1018,2021-02_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-02, ale zkoumaly 2 různé modely",,model,2021-02_b,KSČM,model psp,0.055,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.05349375755477509
1019,2021-02_b,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2543796-trendy_ceska_2021_vlna_67_model.pdf,2021-02-15,2021-03-05,2021-03-14,,ČT,,1200,ČR,Michal Škop,"jedná se o ten samý průzkum jako 2021-02, ale zkoumaly 2 různé modely",,model,2021-02_b,ČSSD,model psp,0.045,Michal Škop,,2021-02-15,2021-03-05,2021-02-24,2021-02-24,2021-02-24,0.04523030178922874
1020,2021-03,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_03_v03MK.pdf,2021-03-01,2021-03-29,2021-03-30,,,,1013,ČR,Michal Škop,,,model,2021-03,ANO,model psp,0.245,Michal Škop,,2021-03-01,2021-03-29,2021-03-15,2021-03-15,2021-03-15,0.231037099501848
1021,2021-03,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_03_v03MK.pdf,2021-03-01,2021-03-29,2021-03-30,,,,1013,ČR,Michal Škop,,,model,2021-03,Piráti+STAN,model psp,0.275,Michal Škop,,2021-03-01,2021-03-29,2021-03-15,2021-03-15,2021-03-15,0.27551550421266385
1022,2021-03,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_03_v03MK.pdf,2021-03-01,2021-03-29,2021-03-30,,,,1013,ČR,Michal Škop,,,model,2021-03,SPOLU,model psp,0.175,Michal Škop,,2021-03-01,2021-03-29,2021-03-15,2021-03-15,2021-03-15,0.19268974792768423
1023,2021-03,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_03_v03MK.pdf,2021-03-01,2021-03-29,2021-03-30,,,,1013,ČR,Michal Škop,,,model,2021-03,SPD,model psp,0.1,Michal Škop,,2021-03-01,2021-03-29,2021-03-15,2021-03-15,2021-03-15,0.10938421028544908
1024,2021-03,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_03_v03MK.pdf,2021-03-01,2021-03-29,2021-03-30,,,,1013,ČR,Michal Škop,,,model,2021-03,ČSSD,model psp,0.04,Michal Škop,,2021-03-01,2021-03-29,2021-03-15,2021-03-15,2021-03-15,0.04385309550131822
1025,2021-03,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_03_v03MK.pdf,2021-03-01,2021-03-29,2021-03-30,,,,1013,ČR,Michal Škop,,,model,2021-03,KSČM,model psp,0.075,Michal Škop,,2021-03-01,2021-03-29,2021-03-15,2021-03-15,2021-03-15,0.05212926662454428
1026,2021-03,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_03_v03MK.pdf,2021-03-01,2021-03-29,2021-03-30,,,,1013,ČR,Michal Škop,,,model,2021-03,Trikolóra,model psp,0.03,Michal Škop,,2021-03-01,2021-03-29,2021-03-15,2021-03-15,2021-03-15,0.02733781763714684
1027,2021-03,Median,https://www.median.eu/cs/wp-content/uploads/2021/03/Volby_2021_03_v03MK.pdf,2021-03-01,2021-03-29,2021-03-30,,,,1013,ČR,Michal Škop,,,model,2021-03,Zelení,model psp,0.02,Michal Škop,,2021-03-01,2021-03-29,2021-03-15,2021-03-15,2021-03-15,0.017271000959523563
1028,2021-03,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-04/tiskova_zprava_ipsos_volebni_model_9.4.2021.pdf,2021-03-12,2021-03-16,2021-04-09,,SPOLU,,1036,ČR,Michal Škop,,,model,2021-03,ANO,model psp,0.253,Michal Škop,,2021-03-12,2021-03-16,2021-03-14,2021-03-14,2021-03-14,0.2313237563850996
1029,2021-03,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-04/tiskova_zprava_ipsos_volebni_model_9.4.2021.pdf,2021-03-12,2021-03-16,2021-04-09,,SPOLU,,1036,ČR,Michal Škop,,,model,2021-03,Piráti+STAN,model psp,0.26899999999999996,Michal Škop,,2021-03-12,2021-03-16,2021-03-14,2021-03-14,2021-03-14,0.275493191519112
